,DateTime,P1,P2,P3,P4,P5,P6,target
3907933,2018-11-10 03:34:04,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907934,2018-11-10 03:34:05,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907935,2018-11-10 03:34:05,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907936,2018-11-10 03:34:05,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907937,2018-11-10 03:34:06,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907938,2018-11-10 03:34:06,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907940,2018-11-10 03:34:07,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907939,2018-11-10 03:34:07,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907941,2018-11-10 03:34:07,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907943,2018-11-10 03:34:08,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907942,2018-11-10 03:34:08,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907946,2018-11-10 03:34:09,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907945,2018-11-10 03:34:09,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907944,2018-11-10 03:34:09,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907947,2018-11-10 03:34:10,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907948,2018-11-10 03:34:10,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907949,2018-11-10 03:34:11,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907950,2018-11-10 03:34:11,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907951,2018-11-10 03:34:11,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907952,2018-11-10 03:34:12,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907953,2018-11-10 03:34:12,4.918032786885246,26.229508196721312,20.491803278688526,25.40983606557377,25.40983606557377,16.39344262295082,True
3907956,2018-11-10 03:34:13,4.918032786885246,26.229508196721312,20.491803278688526,25.40983606557377,25.40983606557377,16.39344262295082,True
3907955,2018-11-10 03:34:13,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907954,2018-11-10 03:34:13,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907957,2018-11-10 03:34:14,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907958,2018-11-10 03:34:14,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907959,2018-11-10 03:34:15,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907960,2018-11-10 03:34:15,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907961,2018-11-10 03:34:15,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907962,2018-11-10 03:34:16,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907963,2018-11-10 03:34:16,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907966,2018-11-10 03:34:17,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907965,2018-11-10 03:34:17,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907964,2018-11-10 03:34:17,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907967,2018-11-10 03:34:18,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907968,2018-11-10 03:34:18,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907969,2018-11-10 03:34:19,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907970,2018-11-10 03:34:19,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907971,2018-11-10 03:34:19,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907972,2018-11-10 03:34:20,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907973,2018-11-10 03:34:20,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907976,2018-11-10 03:34:21,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907975,2018-11-10 03:34:21,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907974,2018-11-10 03:34:21,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907977,2018-11-10 03:34:22,5.737704918032787,27.049180327868854,20.491803278688526,26.229508196721312,26.229508196721312,16.39344262295082,True
3907978,2018-11-10 03:34:22,5.737704918032787,27.049180327868854,21.311475409836063,27.049180327868854,26.229508196721312,16.39344262295082,True
3907979,2018-11-10 03:34:23,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907980,2018-11-10 03:34:23,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907981,2018-11-10 03:34:23,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907982,2018-11-10 03:34:24,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907983,2018-11-10 03:34:24,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907986,2018-11-10 03:34:25,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907984,2018-11-10 03:34:25,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907985,2018-11-10 03:34:25,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907987,2018-11-10 03:34:26,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907988,2018-11-10 03:34:26,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907989,2018-11-10 03:34:27,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907990,2018-11-10 03:34:27,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907991,2018-11-10 03:34:27,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907992,2018-11-10 03:34:28,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907993,2018-11-10 03:34:28,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907996,2018-11-10 03:34:29,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907995,2018-11-10 03:34:29,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907994,2018-11-10 03:34:29,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907997,2018-11-10 03:34:30,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3907998,2018-11-10 03:34:30,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3907999,2018-11-10 03:34:31,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908000,2018-11-10 03:34:31,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908001,2018-11-10 03:34:31,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908003,2018-11-10 03:34:32,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908002,2018-11-10 03:34:32,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908006,2018-11-10 03:34:33,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908004,2018-11-10 03:34:33,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908005,2018-11-10 03:34:33,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908007,2018-11-10 03:34:34,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908008,2018-11-10 03:34:34,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908009,2018-11-10 03:34:35,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908010,2018-11-10 03:34:35,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908011,2018-11-10 03:34:35,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908012,2018-11-10 03:34:36,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908013,2018-11-10 03:34:36,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908014,2018-11-10 03:34:37,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908015,2018-11-10 03:34:37,4.918032786885246,26.229508196721312,20.491803278688526,25.40983606557377,25.40983606557377,16.39344262295082,True
3908016,2018-11-10 03:34:37,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908018,2018-11-10 03:34:38,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908017,2018-11-10 03:34:38,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,16.39344262295082,True
3908020,2018-11-10 03:34:39,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908021,2018-11-10 03:34:39,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908019,2018-11-10 03:34:39,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
3908023,2018-11-10 03:34:40,5.737704918032787,27.049180327868854,21.311475409836063,26.229508196721312,26.229508196721312,17.21311475409836,True
